source,dataset,seed,n,dimension,classes,metric,k,loo_error,loo_indicator_rate,replace_vulnerability,near_zero_margin_mass,mean_abs_margin,diagnostic_f1,duplicate_count
sklearn_builtin,breast_cancer,11,80,30,2,manhattan,15,0.05,0.0,0.0,0.0,12.75,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,1,0.0375,0.0375,1.0,1.0,1.0,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,3,0.0375,0.0,0.0625,0.0625,2.875,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,5,0.0375,0.0,0.05,0.05,4.65,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,7,0.0375,0.0,0.0125,0.0125,6.45,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,9,0.025,0.0,0.025,0.025,8.225,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,11,0.025,0.0,0.0125,0.0125,10.025,1.0,0
sklearn_builtin,breast_cancer,11,80,30,2,cosine,15,0.025,0.0,0.0125,0.0125,13.275,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.925,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.825,1.0,0
sklearn_builtin,digits,0,80,64,2,euclidean,15,0.0125,0.0125,0.0125,0.0125,14.375,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.925,1.0,0
sklearn_builtin,digits,0,80,64,2,manhattan,15,0.0,0.0,0.0125,0.0125,14.575,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,9,0.0,0.0,0.0,0.0,8.95,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.9,1.0,0
sklearn_builtin,digits,0,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.55,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,4.975,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,1,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.775,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.975,1.0,0
sklearn_builtin,digits,1,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.85,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,3,0.0,0.0,0.0125,0.0125,2.975,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,5,0.0,0.0,0.0,0.0,4.975,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,7,0.0,0.0,0.0,0.0,6.95,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,9,0.0,0.0,0.0,0.0,8.95,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,1,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.875,1.0,0
sklearn_builtin,digits,2,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,2,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,2,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,2,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,2,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,2,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,2,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.725,1.0,0
sklearn_builtin,digits,2,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,2,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,2,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,2,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,2,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,2,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,2,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.825,1.0,0
sklearn_builtin,digits,2,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,2,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,2,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,2,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,2,80,64,2,cosine,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,2,80,64,2,cosine,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,2,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.875,1.0,0
sklearn_builtin,digits,3,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,3,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,3,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,3,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,3,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.925,1.0,0
sklearn_builtin,digits,3,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.925,1.0,0
sklearn_builtin,digits,3,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.625,1.0,0
sklearn_builtin,digits,3,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,3,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,3,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,4.975,1.0,0
sklearn_builtin,digits,3,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,3,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,8.95,1.0,0
sklearn_builtin,digits,3,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.875,1.0,0
sklearn_builtin,digits,3,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.7,1.0,0
sklearn_builtin,digits,3,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,3,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,3,80,64,2,cosine,5,0.0,0.0,0.0,0.0,4.975,1.0,0
sklearn_builtin,digits,3,80,64,2,cosine,7,0.0125,0.0125,0.0125,0.0125,6.925,1.0,0
sklearn_builtin,digits,3,80,64,2,cosine,9,0.0125,0.0,0.0125,0.0125,8.875,1.0,0
sklearn_builtin,digits,3,80,64,2,cosine,11,0.0125,0.0,0.0125,0.0125,10.85,1.0,0
sklearn_builtin,digits,3,80,64,2,cosine,15,0.0125,0.0125,0.0125,0.0125,14.7,1.0,0
sklearn_builtin,digits,4,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,4,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,4,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,4,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,4,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,4,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.925,1.0,0
sklearn_builtin,digits,4,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.525,1.0,0
sklearn_builtin,digits,4,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,4,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,4,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,4,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,4,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,4,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,4,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.625,1.0,0
sklearn_builtin,digits,4,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,4,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,4,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,4,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,4,80,64,2,cosine,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,4,80,64,2,cosine,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,4,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.85,1.0,0
sklearn_builtin,digits,5,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,5,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,5,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,5,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,5,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,5,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.975,1.0,0
sklearn_builtin,digits,5,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.85,1.0,0
sklearn_builtin,digits,5,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,5,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,5,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,5,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,5,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,5,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,5,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.925,1.0,0
sklearn_builtin,digits,5,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,5,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,5,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,5,80,64,2,cosine,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,5,80,64,2,cosine,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,5,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.975,1.0,0
sklearn_builtin,digits,5,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.9,1.0,0
sklearn_builtin,digits,6,80,64,2,euclidean,1,0.025,0.025,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,6,80,64,2,euclidean,3,0.0,0.0,0.025,0.025,2.95,1.0,0
sklearn_builtin,digits,6,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,4.95,1.0,0
sklearn_builtin,digits,6,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,6.95,1.0,0
sklearn_builtin,digits,6,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.925,1.0,0
sklearn_builtin,digits,6,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.925,1.0,0
sklearn_builtin,digits,6,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.7,1.0,0
sklearn_builtin,digits,6,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,6,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,6,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,6,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,6,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,6,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,6,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.95,1.0,0
sklearn_builtin,digits,6,80,64,2,cosine,1,0.025,0.025,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,6,80,64,2,cosine,3,0.0,0.0,0.025,0.025,2.95,1.0,0
sklearn_builtin,digits,6,80,64,2,cosine,5,0.0,0.0,0.0,0.0,4.95,1.0,0
sklearn_builtin,digits,6,80,64,2,cosine,7,0.0,0.0,0.0,0.0,6.95,1.0,0
sklearn_builtin,digits,6,80,64,2,cosine,9,0.0,0.0,0.0,0.0,8.95,1.0,0
sklearn_builtin,digits,6,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,6,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.95,1.0,0
sklearn_builtin,digits,7,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,7,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,7,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,7,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,7,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.925,1.0,0
sklearn_builtin,digits,7,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.725,1.0,0
sklearn_builtin,digits,7,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.225,1.0,0
sklearn_builtin,digits,7,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,7,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,7,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,7,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,7,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,8.925,1.0,0
sklearn_builtin,digits,7,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.825,1.0,0
sklearn_builtin,digits,7,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.5,1.0,0
sklearn_builtin,digits,7,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,7,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,7,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,7,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,7,80,64,2,cosine,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,7,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.9,1.0,0
sklearn_builtin,digits,7,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.7,1.0,0
sklearn_builtin,digits,8,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,8,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,8,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,8,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,8,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,8,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,8,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.8,1.0,0
sklearn_builtin,digits,8,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,8,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,8,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,8,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,8,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,8,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,8,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.95,1.0,0
sklearn_builtin,digits,8,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,8,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,8,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,8,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,8,80,64,2,cosine,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,8,80,64,2,cosine,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,8,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.9,1.0,0
sklearn_builtin,digits,9,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,9,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,9,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,9,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,9,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,9,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.975,1.0,0
sklearn_builtin,digits,9,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.9,1.0,0
sklearn_builtin,digits,9,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,9,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,9,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,9,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,9,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,9,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,9,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.95,1.0,0
sklearn_builtin,digits,9,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,9,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,9,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,9,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,9,80,64,2,cosine,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,9,80,64,2,cosine,11,0.0,0.0,0.0,0.0,11.0,1.0,0
sklearn_builtin,digits,9,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.975,1.0,0
sklearn_builtin,digits,10,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,10,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,10,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,10,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,10,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,10,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.925,1.0,0
sklearn_builtin,digits,10,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.7,1.0,0
sklearn_builtin,digits,10,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,10,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,10,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,10,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,10,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,10,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.95,1.0,0
sklearn_builtin,digits,10,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.8,1.0,0
sklearn_builtin,digits,10,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,10,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,10,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,10,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,10,80,64,2,cosine,9,0.0,0.0,0.0,0.0,9.0,1.0,0
sklearn_builtin,digits,10,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.975,1.0,0
sklearn_builtin,digits,10,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.875,1.0,0
sklearn_builtin,digits,11,80,64,2,euclidean,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,11,80,64,2,euclidean,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,11,80,64,2,euclidean,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,11,80,64,2,euclidean,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,11,80,64,2,euclidean,9,0.0,0.0,0.0,0.0,8.95,1.0,0
sklearn_builtin,digits,11,80,64,2,euclidean,11,0.0,0.0,0.0,0.0,10.875,1.0,0
sklearn_builtin,digits,11,80,64,2,euclidean,15,0.0,0.0,0.0,0.0,14.35,1.0,0
sklearn_builtin,digits,11,80,64,2,manhattan,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,11,80,64,2,manhattan,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,11,80,64,2,manhattan,5,0.0,0.0,0.0,0.0,4.975,1.0,0
sklearn_builtin,digits,11,80,64,2,manhattan,7,0.0,0.0,0.0,0.0,6.975,1.0,0
sklearn_builtin,digits,11,80,64,2,manhattan,9,0.0,0.0,0.0,0.0,8.975,1.0,0
sklearn_builtin,digits,11,80,64,2,manhattan,11,0.0,0.0,0.0,0.0,10.9,1.0,0
sklearn_builtin,digits,11,80,64,2,manhattan,15,0.0,0.0,0.0,0.0,14.525,1.0,0
sklearn_builtin,digits,11,80,64,2,cosine,1,0.0,0.0,1.0,1.0,1.0,1.0,0
sklearn_builtin,digits,11,80,64,2,cosine,3,0.0,0.0,0.0,0.0,3.0,1.0,0
sklearn_builtin,digits,11,80,64,2,cosine,5,0.0,0.0,0.0,0.0,5.0,1.0,0
sklearn_builtin,digits,11,80,64,2,cosine,7,0.0,0.0,0.0,0.0,7.0,1.0,0
sklearn_builtin,digits,11,80,64,2,cosine,9,0.0,0.0,0.0,0.0,8.95,1.0,0
sklearn_builtin,digits,11,80,64,2,cosine,11,0.0,0.0,0.0,0.0,10.825,1.0,0
sklearn_builtin,digits,11,80,64,2,cosine,15,0.0,0.0,0.0,0.0,14.625,1.0,0
